有價證券代號,有價證券名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
2745,五福,TW0002745007,2018/4/16,上櫃,觀光餐旅,ESVUFR,
2751,王座,TW0002751005,2024/9/10,上櫃,觀光餐旅,ESVUFR,
2752,豆府,TW0002752003,2019/9/25,上櫃,觀光餐旅,ESVUFR,
2754,亞洲藏壽司,TW0002754009,2020/9/17,上櫃,觀光餐旅,ESVUFR,
2755,揚秦,TW0002755006,2020/12/16,上櫃,觀光餐旅,ESVUFR,
2756,聯發國際,TW0002756004,2022/1/14,上櫃,觀光餐旅,ESVUFR,
2916,滿心,TW0002916004,2005/3/10,上櫃,居家生活,ESVUFR,
2924,宏太-KY,KYG198691092,2011/12/2,上櫃,居家生活,ESVUFR,
2926,誠品生活,TW0002926003,2013/1/30,上櫃,文化創意業,ESVUFR,
2937,集雅社,TW0002937000,2017/6/8,上櫃,居家生活,ESVUFR,
2941,米斯特,TW0002941002,2024/3/20,上櫃,居家生活,ESVUFR,
2947,振宇五金,TW0002947009,2021/10/6,上櫃,居家生活,ESVUFR,
2948,寶陞,TW0002948007,2023/12/12,上櫃,居家生活,ESVUFR,
2949,欣新網,TW0002949005,2023/12/15,上櫃,數位雲端,ESVUFR,
3064,泰偉,TW0003064002,2004/6/9,上櫃,文化創意業,ESVUFR,
3066,李洲,TW0003066007,2004/12/2,上櫃,光電業,ESVUFR,
3067,全域,TW0003067005,2003/10/21,上櫃,其他電子業,ESVUFR,
3071,協禧,TW0003071007,2004/12/30,上櫃,電腦及週邊設備業,ESVUFR,
3073,天方能源,TW0003073003,2007/10/8,上櫃,綠能環保,ESVUFR,
3078,僑威,TW0003078002,2005/1/31,上櫃,電子零組件業,ESVUFR,
3081,聯亞,TW0003081006,2015/7/22,上櫃,通信網路業,ESVUFR,
3083,網龍,TW0003083002,2003/12/2,上櫃,文化創意業,ESVUFR,
3085,新零售,TW0003085007,2004/3/1,上櫃,數位雲端,ESVUFR,
3086,華義,TW0003086005,2004/3/29,上櫃,文化創意業,ESVUFR,
3088,艾訊,TW0003088001,2005/4/28,上櫃,電腦及週邊設備業,ESVUFR,
3093,港建*,TW0003093001,2005/6/17,上櫃,其他電子業,ESVUFR,
3095,及成,TW0003095006,2005/5/26,上櫃,通信網路業,ESVUFR,
3105,穩懋,TW0003105003,2011/12/13,上櫃,半導體業,ESVUFR,
3114,好德,TW0003114005,2004/3/25,上櫃,電子零組件業,ESVUFR,
3115,富榮綱,TW0003115002,2005/4/8,上櫃,電子零組件業,ESVUFR,
3118,進階,TW0003118006,2008/5/21,上櫃,生技醫療業,ESVUFR,
3122,笙泉,TW0003122008,2015/1/26,上櫃,半導體業,ESVUFR,
3128,昇銳,TW0003128005,2006/9/4,上櫃,光電業,ESVUFR,
3131,弘塑,TW0003131009,2011/1/17,上櫃,其他電子業,ESVUFR,
3141,晶宏,TW0003141008,2014/3/14,上櫃,半導體業,ESVUFR,
3147,大綜,TW0003147005,2018/5/29,上櫃,資訊服務業,ESVUFR,
3152,璟德,TW0003152005,2008/3/24,上櫃,通信網路業,ESVUFR,
3162,精確,TW0003162004,2005/10/3,上櫃,電機機械,ESVUFR,
3163,波若威,TW0003163002,2012/12/3,上櫃,通信網路業,ESVUFR,
3169,亞信,TW0003169009,2009/11/24,上櫃,半導體業,ESVUFR,
3171,炎洲流通,TW0003171005,2004/9/17,上櫃,居家生活,ESVUFR,
3176,基亞,TW0003176004,2011/11/23,上櫃,生技醫療業,ESVUFR,
3178,公準,TW0003178000,2018/11/19,上櫃,半導體業,ESVUFR,
3188,鑫龍騰,TW0003188009,2004/3/17,上櫃,建材營造業,ESVUFR,
3191,雲嘉南,TW0003191003,2005/4/12,上櫃,電子零組件業,ESVUFR,
3205,佰研,TW0003205001,2005/9/12,上櫃,生技醫療業,ESVUFR,
3206,志豐,TW0003206009,2007/2/8,上櫃,電子零組件業,ESVUFR,
3207,耀勝,TW0003207007,2004/11/4,上櫃,電子零組件業,ESVUFR,
3211,順達,TW0003211009,2004/11/8,上櫃,電腦及週邊設備業,ESVUFR,
3213,茂訊,TW0003213005,2004/10/1,上櫃,電腦及週邊設備業,ESVUFR,
3217,優群,TW0003217006,2004/4/30,上櫃,電子零組件業,ESVUFR,
3218,大學光,TW0003218004,2004/11/29,上櫃,生技醫療業,ESVUFR,
3219,倚強科,TW0003219002,2004/3/19,上櫃,其他電子業,ESVUFR,
3221,台嘉碩,TW0003221008,2006/2/22,上櫃,通信網路業,ESVUFR,
3224,三顧,TW0003224002,2004/6/3,上櫃,電子通路業,ESVUFR,
3226,龍鋒,TW0003226007,2004/6/16,上櫃,電機機械,ESVUFR,
3227,原相,TW0003227005,2006/5/4,上櫃,半導體業,ESVUFR,
3228,金麗科,TW0003228003,2005/3/2,上櫃,半導體業,ESVUFR,
3230,錦明,TW0003230009,2006/9/25,上櫃,光電業,ESVUFR,
3232,昱捷,TW0003232005,2004/11/1,上櫃,電子通路業,ESVUFR,
3234,光環,TW0003234001,2011/3/24,上櫃,通信網路業,ESVUFR,
3236,千如,TW0003236006,2004/12/2,上櫃,電子零組件業,ESVUFR,
3252,海灣,TW0003252003,2004/9/23,上櫃,觀光餐旅,ESVUFR,
3259,鑫創,TW0003259008,2007/12/24,上櫃,半導體業,ESVUFR,
3260,威剛,TW0003260006,2004/10/8,上櫃,半導體業,ESVUFR,
3264,欣銓,TW0003264008,2005/1/5,上櫃,半導體業,ESVUFR,
3265,台星科,TW0003265005,2005/8/2,上櫃,半導體業,ESVUFR,
3268,海德威,TW0003268009,2005/1/27,上櫃,半導體業,ESVUFR,
3272,東碩,TW0003272001,2014/8/26,上櫃,電腦及週邊設備業,ESVUFR,
3276,宇環,TW0003276002,2005/1/12,上櫃,電子零組件業,ESVUFR,
3284,太普高,TW0003284006,2005/3/22,上櫃,其他業,ESVUFR,
3285,微端,TW0003285003,2012/7/23,上櫃,其他電子業,ESVUFR,
3287,廣寰科,TW0003287009,2008/1/28,上櫃,電腦及週邊設備業,ESVUFR,
3288,點晶,TW0003288007,2005/4/15,上櫃,電子零組件業,ESVUFR,
3289,宜特,TW0003289005,2004/12/28,上櫃,其他電子業,ESVUFR,
3290,東浦,TW0003290003,2005/5/19,上櫃,電子零組件業,ESVUFR,
3293,鈊象,TW0003293007,2006/7/12,上櫃,文化創意業,ESVUFR,
3294,英濟,TW0003294005,2007/4/27,上櫃,電子零組件業,ESVUFR,
3297,杭特,TW0003297008,2005/6/7,上櫃,光電業,ESVUFR,
3303,岱稜,TW0003303004,2007/5/28,上櫃,其他電子業,ESVUFR,
3306,鼎天,TW0003306007,2005/7/5,上櫃,通信網路業,ESVUFR,
3310,佳穎,TW0003310009,2008/6/27,上櫃,電子零組件業,ESVUFR,
3313,斐成,TW0003313003,2006/5/29,上櫃,其他業,ESVUFR,
3317,尼克森,TW0003317004,2007/8/9,上櫃,半導體業,ESVUFR,
3322,建舜電,TW0003322004,2009/5/20,上櫃,電子零組件業,ESVUFR,
3323,加百裕,TW0003323002,2007/6/25,上櫃,電腦及週邊設備業,ESVUFR,
3324,雙鴻,TW0003324000,2005/5/13,上櫃,其他電子業,ESVUFR,
3325,旭品,TW0003325007,2005/8/15,上櫃,電腦及週邊設備業,ESVUFR,
3332,幸康,TW0003332003,2008/1/24,上櫃,電子零組件業,ESVUFR,
3339,泰谷,TW0003339008,2006/6/27,上櫃,光電業,ESVUFR,
3349,寶德,TW0003349007,2022/3/23,上櫃,電腦及週邊設備業,ESVUFR,
3354,律勝,TW0003354007,2005/12/8,上櫃,電子零組件業,ESVUFR,
3357,臺慶科,TW0003357000,2021/4/27,上櫃,電子零組件業,ESVUFR,
3360,尚立,TW0003360004,2006/6/6,上櫃,電子通路業,ESVUFR,
3362,先進光,TW0003362000,2005/9/6,上櫃,光電業,ESVUFR,
3363,上詮,TW0003363008,2011/2/25,上櫃,通信網路業,ESVUFR,
3372,典範,TW0003372009,2005/12/16,上櫃,半導體業,ESVUFR,
3373,熱映,TW0003373007,2007/12/13,上櫃,其他電子業,ESVUFR,
3374,精材,TW0003374005,2015/3/30,上櫃,半導體業,ESVUFR,
3379,彬台,TW0003379004,2011/10/20,上櫃,電機機械,ESVUFR,
3388,崇越電,TW0003388005,2006/2/22,上櫃,電子零組件業,ESVUFR,
3390,旭軟,TW0003390001,2006/2/22,上櫃,電子零組件業,ESVUFR,
3402,漢科,TW0003402004,2007/1/9,上櫃,其他電子業,ESVUFR,
3426,台興,TW0003426003,2016/12/21,上櫃,電機機械,ESVUFR,
3430,奇鈦科,TW0003430005,2022/9/8,上櫃,化學工業,ESVUFR,
3434,哲固,TW0003434007,2008/1/28,上櫃,光電業,ESVUFR,
3438,類比科,TW0003438008,2006/7/19,上櫃,半導體業,ESVUFR,
3441,聯一光,TW0003441002,2010/10/4,上櫃,光電業,ESVUFR,
3444,利機,TW0003444006,2008/9/26,上櫃,電子通路業,ESVUFR,
3455,由田,TW0003455002,2007/12/27,上櫃,光電業,ESVUFR,
3465,進泰電子,TW0003465001,2008/1/28,上櫃,其他電子業,ESVUFR,
3466,德晉,TW0003466009,2006/5/17,上櫃,通信網路業,ESVUFR,
3467,台灣精材,TW0003467007,2025/3/25,上櫃,半導體業,ESVUFR,
3479,安勤,TW0003479002,2010/6/8,上櫃,電腦及週邊設備業,ESVUFR,
3483,力致,TW0003483004,2006/12/18,上櫃,電腦及週邊設備業,ESVUFR,
3484,崧騰,TW0003484002,2007/11/9,上櫃,電子零組件業,ESVUFR,
3489,森寶,TW0003489001,2007/9/29,上櫃,建材營造業,ESVUFR,
3490,單井,TW0003490009,2007/10/15,上櫃,光電業,ESVUFR,
3491,昇達科,TW0003491007,2008/1/3,上櫃,通信網路業,ESVUFR,
3492,長盛,TW0003492005,2015/5/18,上櫃,電子零組件業,ESVUFR,
3498,陽程,TW0003498002,2007/9/11,上櫃,其他電子業,ESVUFR,
3499,環天科,TW0003499000,2006/10/19,上櫃,通信網路業,ESVUFR,
3508,位速,TW0003508008,2007/10/17,上櫃,其他電子業,ESVUFR,
3511,矽瑪,TW0003511002,2009/2/16,上櫃,電子零組件業,ESVUFR,
3512,皇龍,TW0003512000,2007/7/25,上櫃,建材營造業,ESVUFR,
3516,亞帝歐,TW0003516001,2007/11/29,上櫃,光電業,ESVUFR,
3520,華盈,TW0003520003,2007/10/12,上櫃,電子零組件業,ESVUFR,
3521,鴻翊,TW0003521001,2025/6/2,上櫃,建材營造業,ESVUFR,
3522,御嵿,TW0003522009,2007/10/15,上櫃,觀光餐旅,ESVUFR,
3523,迎輝,TW0003523007,2007/11/16,上櫃,光電業,ESVUFR,
3526,凡甲,TW0003526000,2007/11/2,上櫃,電子零組件業,ESVUFR,
3527,聚積,TW0003527008,2007/10/29,上櫃,半導體業,ESVUFR,
3529,力旺,TW0003529004,2011/1/24,上櫃,半導體業,ESVUFR,
3531,先益,TW0003531000,2008/4/8,上櫃,光電業,ESVUFR,
3537,堡達,TW0003537007,2010/1/25,上櫃,電子零組件業,ESVUFR,
3540,曜越,TW0003540001,2007/12/12,上櫃,電腦及週邊設備業,ESVUFR,
3541,西柏,TW0003541009,2009/12/22,上櫃,其他電子業,ESVUFR,
3546,宇峻,TW0003546008,2008/4/18,上櫃,文化創意業,ESVUFR,
3548,兆利,TW0003548004,2008/3/27,上櫃,電子零組件業,ESVUFR,
3551,世禾,TW0003551008,2008/4/15,上櫃,綠能環保,ESVUFR,
3552,同致,TW0003552006,2009/1/7,上櫃,其他電子業,ESVUFR,
3555,博士旺,TW0003555009,2011/11/8,上櫃,半導體業,ESVUFR,
3556,禾瑞亞,TW0003556007,2008/4/15,上櫃,半導體業,ESVUFR,
3558,神準,TW0003558003,2013/12/30,上櫃,通信網路業,ESVUFR,
3564,其陽,TW0003564001,2013/12/3,上櫃,通信網路業,ESVUFR,
3567,逸昌,TW0003567004,2010/11/22,上櫃,半導體業,ESVUFR,
3570,大塚,TW0003570008,2008/10/23,上櫃,資訊服務業,ESVUFR,
3577,泓格,TW0003577003,2009/1/6,上櫃,電腦及週邊設備業,ESVUFR,
3580,友威科,TW0003580007,2010/7/9,上櫃,其他電子業,ESVUFR,
3581,博磊,TW0003581005,2015/1/20,上櫃,半導體業,ESVUFR,
3587,閎康,TW0003587002,2009/8/18,上櫃,其他電子業,ESVUFR,
3594,磐儀,TW0003594008,2013/5/7,上櫃,電腦及週邊設備業,ESVUFR,
3597,映興,TW0003597001,2020/3/9,上櫃,電子零組件業,ESVUFR,
3609,三一東林,TW0003609004,2011/1/11,上櫃,電子零組件業,ESVUFR,
3611,鼎翰,TW0003611000,2008/11/26,上櫃,電腦及週邊設備業,ESVUFR,
3615,安可,TW0003615001,2009/4/15,上櫃,光電業,ESVUFR,
3623,富晶通,TW0003623005,2010/4/28,上櫃,光電業,ESVUFR,
3624,光頡,TW0003624003,2011/3/16,上櫃,電子零組件業,ESVUFR,
3625,西勝,TW0003625000,2009/10/28,上櫃,電腦及週邊設備業,ESVUFR,
3628,盈正,TW0003628004,2010/9/9,上櫃,其他電子業,ESVUFR,
3629,地心引力,TW0003629002,2020/6/1,上櫃,文化創意業,ESVUFR,
3630,新鉅科,TW0003630000,2010/4/26,上櫃,光電業,ESVUFR,
3631,晟楠,TW0003631008,2010/12/20,上櫃,電子零組件業,ESVUFR,
3632,研勤,TW0003632006,2011/1/11,上櫃,通信網路業,ESVUFR,
3646,艾恩特,TW0003646006,2012/3/27,上櫃,電子零組件業,ESVUFR,
3663,鑫科,TW0003663001,2012/11/20,上櫃,其他電子業,ESVUFR,
3664,安瑞-KY,KYG0550W1069,2010/6/24,上櫃,通信網路業,ESVUFR,
3666,光耀,TW0003666004,2014/12/4,上櫃,光電業,ESVUFR,
3672,康聯訊,TW0003672002,2015/4/20,上櫃,通信網路業,ESVUFR,
3675,德微,TW0003675005,2012/6/29,上櫃,半導體業,ESVUFR,
3680,家登,TW0003680005,2011/8/31,上櫃,半導體業,ESVUFR,
3684,榮昌,TW0003684007,2014/3/28,上櫃,通信網路業,ESVUFR,
3685,元創精密,TW0003685004,2010/12/8,上櫃,電機機械,ESVUFR,
3687,歐買尬,TW0003687000,2020/6/1,上櫃,數位雲端,ESVUFR,
3689,湧德,TW0003689006,2012/10/18,上櫃,電子零組件業,ESVUFR,
3691,碩禾,TW0003691002,2010/11/18,上櫃,光電業,ESVUFR,
3693,營邦,TW0003693008,2013/11/27,上櫃,電腦及週邊設備業,ESVUFR,
3707,漢磊,TW0003707006,2014/10/1,上櫃,半導體業,ESVUFR,
3709,鑫聯大投控,TW0003709002,1999/4/16,上櫃,電腦及週邊設備業,ESVUFR,
3710,連展投控,TW0003710000,2017/12/29,上櫃,電子零組件業,ESVUFR,
3713,新晶投控,TW0003713004,2020/2/27,上櫃,綠能環保,ESVUFR,
4102,永日,TW0004102009,2001/3/20,上櫃,生技醫療業,ESVUFR,
4105,東洋,TW0004105002,2001/9/27,上櫃,生技醫療業,ESVUFR,
4107,邦特,TW0004107008,2002/3/4,上櫃,生技醫療業,ESVUFR,
4109,加捷生醫,TW0004109004,2002/8/8,上櫃,生技醫療業,ESVUFR,
4111,濟生,TW0004111000,1999/3/6,上櫃,生技醫療業,ESVUFR,
4113,聯上,TW0004113006,2003/7/22,上櫃,建材營造業,ESVUFR,
4114,健喬,TW0004114004,2003/5/12,上櫃,生技醫療業,ESVUFR,
4116,明基醫,TW0004116009,2015/12/16,上櫃,生技醫療業,ESVUFR,
4120,友華,TW0004120001,2003/11/5,上櫃,生技醫療業,ESVUFR,
4121,優盛,TW0004121009,2003/7/25,上櫃,生技醫療業,ESVUFR,
4123,晟德,TW0004123005,2003/10/7,上櫃,生技醫療業,ESVUFR,
4126,太醫,TW0004126008,2004/2/9,上櫃,生技醫療業,ESVUFR,
4127,天良,TW0004127006,2005/7/29,上櫃,生技醫療業,ESVUFR,
4128,中天,TW0004128004,2006/6/9,上櫃,生技醫療業,ESVUFR,
4129,聯合,TW0004129002,2004/9/29,上櫃,生技醫療業,ESVUFR,
4130,健亞,TW0004130000,2012/1/12,上櫃,生技醫療業,ESVUFR,
4131,浩泰,TW0004131008,2004/4/9,上櫃,生技醫療業,ESVUFR,
4138,曜亞,TW0004138003,2010/12/29,上櫃,生技醫療業,ESVUFR,
4139,馬光-KY,KYG5831M1087,2011/4/29,上櫃,生技醫療業,ESVUFR,
4147,中裕,TW0004147004,2015/11/23,上櫃,生技醫療業,ESVUFR,
4153,鈺緯,TW0004153002,2013/5/23,上櫃,生技醫療業,ESVUFR,
4154,樂威科-KY,KYG527551082,2011/12/28,上櫃,其他業,ESVUFR,
4157,太景*-KY,KYG866171005,2013/8/30,上櫃,生技醫療業,ESVUFR,
4160,訊聯基因,TW0004160007,2012/9/17,上櫃,生技醫療業,ESVUFR,
4161,聿新科,TW0004161005,2013/6/26,上櫃,生技醫療業,ESVUFR,
4162,智擎,TW0004162003,2012/9/18,上櫃,生技醫療業,ESVUFR,
4163,鐿鈦,TW0004163001,2012/11/15,上櫃,生技醫療業,ESVUFR,
4166,友霖,TW0004166004,2025/8/21,上櫃,生技醫療業,ESVUFR,
4167,松瑞藥,TW0004167002,2015/9/8,上櫃,生技醫療業,ESVUFR,
4168,醣聯,TW0004168000,2012/12/18,上櫃,生技醫療業,ESVUFR,
4171,瑞基,TW0004171004,2018/3/28,上櫃,農業科技業,ESVUFR,
4173,久裕,TW0004173000,2013/10/31,上櫃,生技醫療業,ESVUFR,
4174,浩鼎,TW0004174008,2015/3/23,上櫃,生技醫療業,ESVUFR,
4175,杏一,TW0004175005,2014/4/23,上櫃,生技醫療業,ESVUFR,
4183,福永生技,TW0004183009,2017/3/9,上櫃,生技醫療業,ESVUFR,
4188,安克,TW0004188008,2015/3/24,上櫃,生技醫療業,ESVUFR,
4192,杏國,TW0004192000,2014/10/28,上櫃,生技醫療業,ESVUFR,
4198,欣大健康,TW0004198007,2014/12/23,上櫃,生技醫療業,ESVUFR,
4205,中華食,TW0004205000,1999/1/31,上櫃,食品工業,ESVUFR,
4207,環泰,TW0004207006,2000/1/21,上櫃,食品工業,ESVUFR,
4303,信立,TW0004303003,1999/3/10,上櫃,塑膠工業,ESVUFR,
4304,勝昱,TW0004304001,2000/1/27,上櫃,塑膠工業,ESVUFR,
4305,世坤,TW0004305008,2000/9/28,上櫃,塑膠工業,ESVUFR,
4401,東隆興,TW0004401005,1996/5/9,上櫃,紡織纖維,ESVUFR,
4402,郡都開發,TW0004402003,1997/7/23,上櫃,紡織纖維,ESVUFR,
4406,新昕纖,TW0004406004,1999/1/14,上櫃,紡織纖維,ESVUFR,
4413,飛寶企業,TW0004413000,1999/7/29,上櫃,紡織纖維,ESVUFR,
4416,三圓,TW0004416003,2000/5/6,上櫃,建材營造業,ESVUFR,
4417,金洲,TW0004417001,2000/11/7,上櫃,紡織纖維,ESVUFR,
4419,皇家美食,TW0004419007,2001/6/26,上櫃,觀光餐旅,ESVUFR,
4420,光明,TW0004420005,2002/4/18,上櫃,紡織纖維,ESVUFR,
4430,耀億,TW0004430004,2011/6/9,上櫃,其他業,ESVUFR,
4432,銘旺實,TW0004432000,2012/11/26,上櫃,紡織纖維,ESVUFR,
4433,興采,TW0004433008,2014/11/3,上櫃,紡織纖維,ESVUFR,
4442,竣邦-KY,KYG5001G1055,2023/11/29,上櫃,紡織纖維,ESVUFR,
4502,健信,TW0004502000,1995/12/12,上櫃,電機機械,ESVUFR,
4503,金雨,TW0004503008,1996/12/19,上櫃,電機機械,ESVUFR,
4506,崇友,TW0004506001,1997/12/6,上櫃,電機機械,ESVUFR,
4510,高鋒,TW0004510003,1998/2/24,上櫃,電機機械,ESVUFR,
4513,福裕,TW0004513007,1998/3/25,上櫃,電機機械,ESVUFR,
4523,永彰,TW0004523006,1999/11/22,上櫃,電機機械,ESVUFR,
4527,方土霖,TW0004527007,2000/9/28,上櫃,電機機械,ESVUFR,
4528,江興鍛,TW0004528005,2001/2/12,上櫃,電機機械,ESVUFR,
4529,淳紳,TW0004529003,2001/5/4,上櫃,其他業,ESVUFR,
4530,宏易,TW0004530001,2001/4/30,上櫃,觀光餐旅,ESVUFR,
4533,協易機,TW0004533005,2002/4/26,上櫃,電機機械,ESVUFR,
4534,慶騰,TW0004534003,2003/3/31,上櫃,電機機械,ESVUFR,
4535,至興,TW0004535000,2003/4/16,上櫃,電機機械,ESVUFR,
4538,大詠城,TW0004538004,2019/1/15,上櫃,電機機械,ESVUFR,
4541,晟田,TW0004541008,2014/7/22,上櫃,其他業,ESVUFR,
4542,科嶠,TW0004542006,2014/8/25,上櫃,電子零組件業,ESVUFR,
4543,萬在,TW0004543004,2016/3/15,上櫃,電機機械,ESVUFR,
4549,桓達,TW0004549001,2014/11/27,上櫃,電機機械,ESVUFR,
4550,長佳,TW0004550009,2015/3/18,上櫃,電機機械,ESVUFR,
4554,橙的,TW0004554001,2016/8/5,上櫃,其他電子業,ESVUFR,
4556,旭然,TW0004556006,2015/12/22,上櫃,其他業,ESVUFR,
4558,寶緯,TW0004558002,2022/3/17,上櫃,電機機械,ESVUFR,
4561,健椿,TW0004561006,2018/6/11,上櫃,電機機械,ESVUFR,
4563,百德,TW0004563002,2018/7/12,上櫃,電機機械,ESVUFR,
4568,科際精密,TW0004568001,2018/10/3,上櫃,電機機械,ESVUFR,
4577,達航科技,TW0004577002,2022/6/14,上櫃,其他電子業,ESVUFR,
4580,捷流閥業,TW0004580006,2020/1/6,上櫃,電機機械,ESVUFR,
4584,君帆,TW0004584008,2022/10/5,上櫃,電機機械,ESVUFR,
4609,唐鋒,TW0004609003,2000/5/19,上櫃,居家生活,ESVUFR,
4702,中美實,TW0004702006,1995/4/21,上櫃,居家生活,ESVUFR,
4706,大恭,TW0004706007,1998/4/17,上櫃,化學工業,ESVUFR,
4707,磐亞,TW0004707005,1998/5/20,上櫃,化學工業,ESVUFR,
4711,永純,TW0004711007,1999/2/24,上櫃,化學工業,ESVUFR,
4714,永捷,TW0004714001,2000/3/27,上櫃,化學工業,ESVUFR,
4716,大立,TW0004716006,2000/3/27,上櫃,化學工業,ESVUFR,
4721,美琪瑪,TW0004721006,2001/3/9,上櫃,化學工業,ESVUFR,
4726,永昕,TW0004726005,2013/12/25,上櫃,生技醫療業,ESVUFR,
4728,雙美,TW0004728001,2012/1/10,上櫃,生技醫療業,ESVUFR,
4729,熒茂,TW0004729009,2009/2/24,上櫃,光電業,ESVUFR,
4735,豪展,TW0004735006,2011/8/16,上櫃,生技醫療業,ESVUFR,
4741,泓瀚,TW0004741004,2017/9/26,上櫃,化學工業,ESVUFR,
4743,合一,TW0004743000,2011/9/23,上櫃,生技醫療業,ESVUFR,
4744,皇將,TW0004744008,2018/7/12,上櫃,生技醫療業,ESVUFR,
4745,合富-KY,KYG248111042,2013/1/30,上櫃,生技醫療業,ESVUFR,
4747,強生,TW0004747001,2013/12/25,上櫃,生技醫療業,ESVUFR,
4749,新應材,TW0004749007,2025/1/17,上櫃,半導體業,ESVUFR,
4754,國碳科,TW0004754007,2016/9/28,上櫃,化學工業,ESVUFR,
4760,勤凱,TW0004760004,2019/3/21,上櫃,其他電子業,ESVUFR,
4767,誠泰科技,TW0004767009,2018/10/29,上櫃,化學工業,ESVUFR,
4768,晶呈科技,TW0004768007,2022/4/13,上櫃,化學工業,ESVUFR,
4772,台特化,TW0004772009,2024/9/20,上櫃,化學工業,ESVUFR,
4804,大略-KY,KYG2646C1024,2015/12/4,上櫃,觀光餐旅,ESVUFR,
4806,桂田文創,TW0004806005,2016/3/9,上櫃,文化創意業,ESVUFR,
4903,聯光通,TW0004903000,2001/5/14,上櫃,通信網路業,ESVUFR,
4905,台聯電,TW0004905005,2001/12/7,上櫃,通信網路業,ESVUFR,
4907,富宇,TW0004907001,2002/3/4,上櫃,建材營造業,ESVUFR,
4908,前鼎,TW0004908009,2002/2/27,上櫃,通信網路業,ESVUFR,
4909,新復興,TW0004909007,2002/11/28,上櫃,通信網路業,ESVUFR,
4911,德英,TW0004911003,2011/3/21,上櫃,生技醫療業,ESVUFR,
4923,力士,TW0004923008,2022/3/14,上櫃,半導體業,ESVUFR,
4924,欣厚-KY,KYG4642A1067,2011/10/18,上櫃,電腦及週邊設備業,ESVUFR,
4931,新盛力,TW0004931001,2019/9/17,上櫃,電腦及週邊設備業,ESVUFR,
4933,友輝,TW0004933007,2010/5/4,上櫃,光電業,ESVUFR,
4939,亞電,TW0004939004,2011/9/19,上櫃,電子零組件業,ESVUFR,
4946,辣椒,TW0004946009,2011/6/10,上櫃,文化創意業,ESVUFR,
4950,金耘國際,TW0004950001,2012/4/27,上櫃,鋼鐵工業,ESVUFR,
4951,精拓科,TW0004951009,2022/11/3,上櫃,半導體業,ESVUFR,
4953,緯軟,TW0004953005,2014/1/8,上櫃,資訊服務業,ESVUFR,
4966,譜瑞-KY,KYG6892A1085,2011/9/13,上櫃,半導體業,ESVUFR,
4971,IET-KY,KYG480071011,2013/7/24,上櫃,半導體業,ESVUFR,
4972,湯石照明,TW0004972005,2013/6/17,上櫃,光電業,ESVUFR,
4973,廣穎,TW0004973003,2012/6/19,上櫃,半導體業,ESVUFR,
4974,亞泰,TW0004974001,2011/11/29,上櫃,電子零組件業,ESVUFR,
4979,華星光,TW0004979000,2011/12/12,上櫃,通信網路業,ESVUFR,
4987,科誠,TW0004987003,2012/3/21,上櫃,電腦及週邊設備業,ESVUFR,
4991,環宇-KY,KYG377541019,2014/9/15,上櫃,半導體業,ESVUFR,
4995,晶達,TW0004995006,2012/5/9,上櫃,光電業,ESVUFR,
5009,榮剛,TW0005009005,1998/10/17,上櫃,鋼鐵工業,ESVUFR,
5011,久陽,TW0005011001,1999/5/6,上櫃,鋼鐵工業,ESVUFR,
5013,強新,TW0005013007,2000/5/8,上櫃,鋼鐵工業,ESVUFR,
5014,建錩,TW0005014005,2001/2/15,上櫃,鋼鐵工業,ESVUFR,
5015,華祺,TW0005015002,2000/12/15,上櫃,鋼鐵工業,ESVUFR,
5016,松和,TW0005016000,2001/3/5,上櫃,鋼鐵工業,ESVUFR,
5201,凱衛,TW0005201008,2000/10/12,上櫃,資訊服務業,ESVUFR,
5202,力新,TW0005202006,2000/10/18,上櫃,資訊服務業,ESVUFR,
5205,中茂,TW0005205009,2001/5/14,上櫃,綠能環保,ESVUFR,
5206,坤悅,TW0005206007,2001/10/8,上櫃,建材營造業,ESVUFR,
5209,新鼎,TW0005209001,2002/2/25,上櫃,其他業,ESVUFR,
5210,寶碩,TW0005210009,2002/4/25,上櫃,資訊服務業,ESVUFR,
5211,蒙恬,TW0005211007,2002/12/23,上櫃,資訊服務業,ESVUFR,
5212,凌網,TW0005212005,2003/3/24,上櫃,資訊服務業,ESVUFR,
5213,亞昕,TW0005213003,2003/4/24,上櫃,建材營造業,ESVUFR,
5220,萬達光電,TW0005220008,2018/4/26,上櫃,光電業,ESVUFR,
5223,安力-KY,KYG0458G1047,2018/7/2,上櫃,電腦及週邊設備業,ESVUFR,
5227,立凱-KY,KYG0100G1064,2013/12/9,上櫃,電子零組件業,ESVUFR,
5228,鈺鎧,TW0005228001,2022/5/20,上櫃,電子零組件業,ESVUFR,
5230,雷笛克光學,TW0005230007,2012/6/5,上櫃,光電業,ESVUFR,
5236,凌陽創新,TW0005236004,2021/7/29,上櫃,半導體業,ESVUFR,
5245,智晶,TW0005245005,2015/5/25,上櫃,光電業,ESVUFR,
5251,天鉞電,TW0005251003,2012/11/26,上櫃,光電業,ESVUFR,
5263,智崴,TW0005263008,2012/12/18,上櫃,文化創意業,ESVUFR,
5272,笙科,TW0005272009,2013/5/30,上櫃,半導體業,ESVUFR,
5274,信驊,TW0005274005,2013/4/30,上櫃,半導體業,ESVUFR,
5276,達輝-KY,KYG2743W1006,2014/6/12,上櫃,其他業,ESVUFR,
